subspace1,subspace2,breakdown,correlation
*;*;,BMW;*;,Year,0.9825940888274889
*;*;,Mercedes-Benz;*;,Year,0.9436825556992354
*;*;,Audi;*;,Year,0.8496580753237378
*;*;,Toyota;*;,Year,0.9793097848641756
*;*;,Renault;*;,Year,0.6965262751956053
*;*;,Volkswagen;*;,Year,0.8699122235812915
*;*;,Mitsubishi;*;,Year,0.6032383404924205
*;*;,*;sedan;,Year,0.8324011013531227
*;*;,*;van;,Year,0.9066018847988098
*;*;,*;crossover;,Year,0.9360407128864668
*;*;,*;vagon;,Year,0.6577085972218302
*;*;,*;other;,Year,0.9671526399841542
*;*;,*;hatch;,Year,0.8647177670819549
*;*;,BMW;sedan;,Year,0.8379282576562429
*;*;,BMW;van;,Year,nan
*;*;,BMW;crossover;,Year,0.9132618796588132
*;*;,BMW;vagon;,Year,0.43383312586672373
*;*;,BMW;other;,Year,0.7481891861658292
*;*;,BMW;hatch;,Year,0.8068954218673596
*;*;,Mercedes-Benz;sedan;,Year,0.6196858690242111
*;*;,Mercedes-Benz;van;,Year,0.9437096671901697
*;*;,Mercedes-Benz;crossover;,Year,0.7856394402690686
*;*;,Mercedes-Benz;vagon;,Year,0.4258573370120424
*;*;,Mercedes-Benz;other;,Year,0.875263894125191
*;*;,Mercedes-Benz;hatch;,Year,0.4571361235929628
*;*;,Audi;sedan;,Year,0.8187253198002735
*;*;,Audi;van;,Year,-0.07504280162573872
*;*;,Audi;crossover;,Year,0.7885536685050165
*;*;,Audi;vagon;,Year,0.3280520527434372
*;*;,Audi;other;,Year,0.4583792550560183
*;*;,Audi;hatch;,Year,0.6566959591174051
*;*;,Toyota;sedan;,Year,0.6314438888257295
*;*;,Toyota;van;,Year,0.6588432581112229
*;*;,Toyota;crossover;,Year,0.9941905609434931
*;*;,Toyota;vagon;,Year,0.39311216214153705
*;*;,Toyota;other;,Year,0.7475697712046909
*;*;,Toyota;hatch;,Year,0.7584307518744621
*;*;,Renault;sedan;,Year,0.8214998865523582
*;*;,Renault;van;,Year,0.5110294548876299
*;*;,Renault;crossover;,Year,0.7924790304027192
*;*;,Renault;vagon;,Year,0.60645405294736
*;*;,Renault;other;,Year,0.49230569513217615
*;*;,Renault;hatch;,Year,0.6855144930128017
*;*;,Volkswagen;sedan;,Year,0.8948358240924136
*;*;,Volkswagen;van;,Year,0.6964673654686304
*;*;,Volkswagen;crossover;,Year,0.8787708344175351
*;*;,Volkswagen;vagon;,Year,0.6109089613661319
*;*;,Volkswagen;other;,Year,0.5511849821518865
*;*;,Volkswagen;hatch;,Year,0.6062831825073097
*;*;,Mitsubishi;sedan;,Year,0.3286813106815033
*;*;,Mitsubishi;van;,Year,0.1424968263717982
*;*;,Mitsubishi;crossover;,Year,0.6593194132753545
*;*;,Mitsubishi;vagon;,Year,0.061009750341369684
*;*;,Mitsubishi;other;,Year,0.8355730226713455
*;*;,Mitsubishi;hatch;,Year,0.007360797901786323
BMW;*;,Mercedes-Benz;*;,Year,0.9612366700143976
BMW;*;,Audi;*;,Year,0.7987633359725338
BMW;*;,Toyota;*;,Year,0.9295168302739867
BMW;*;,Renault;*;,Year,0.6364872851957804
BMW;*;,Volkswagen;*;,Year,0.8220839272477363
BMW;*;,Mitsubishi;*;,Year,0.4916253873296322
BMW;*;,*;sedan;,Year,0.810514756562486
BMW;*;,*;van;,Year,0.8437065348711279
BMW;*;,*;crossover;,Year,0.9388401149783069
BMW;*;,*;vagon;,Year,0.589936449258722
BMW;*;,*;other;,Year,0.9447749285012238
BMW;*;,*;hatch;,Year,0.8105328194062182
BMW;*;,BMW;sedan;,Year,0.8509472950046003
BMW;*;,BMW;van;,Year,nan
BMW;*;,BMW;crossover;,Year,0.9452634673168593
BMW;*;,BMW;vagon;,Year,0.391591058241035
BMW;*;,BMW;other;,Year,0.7006885549440961
BMW;*;,BMW;hatch;,Year,0.7297567048360257
BMW;*;,Mercedes-Benz;sedan;,Year,0.6412891965306379
BMW;*;,Mercedes-Benz;van;,Year,0.9254862427374144
BMW;*;,Mercedes-Benz;crossover;,Year,0.8028014546424647
BMW;*;,Mercedes-Benz;vagon;,Year,0.35747309350881035
BMW;*;,Mercedes-Benz;other;,Year,0.8930519126960894
BMW;*;,Mercedes-Benz;hatch;,Year,0.47120874436167964
BMW;*;,Audi;sedan;,Year,0.7649659044189562
BMW;*;,Audi;van;,Year,-0.07186708499437539
BMW;*;,Audi;crossover;,Year,0.7400811225413463
BMW;*;,Audi;vagon;,Year,0.27627628376919733
BMW;*;,Audi;other;,Year,0.4324857503508821
BMW;*;,Audi;hatch;,Year,0.692168157741784
BMW;*;,Toyota;sedan;,Year,0.5442045785962514
BMW;*;,Toyota;van;,Year,0.7014841061809772
BMW;*;,Toyota;crossover;,Year,0.9793481643939089
BMW;*;,Toyota;vagon;,Year,0.324395811214747
BMW;*;,Toyota;other;,Year,0.652912240961538
BMW;*;,Toyota;hatch;,Year,0.6511806898396459
BMW;*;,Renault;sedan;,Year,0.7847796523764026
BMW;*;,Renault;van;,Year,0.43398355561055124
BMW;*;,Renault;crossover;,Year,0.8295882529900919
BMW;*;,Renault;vagon;,Year,0.5570684146894763
BMW;*;,Renault;other;,Year,0.40373160563734517
BMW;*;,Renault;hatch;,Year,0.6531504149654772
BMW;*;,Volkswagen;sedan;,Year,0.8621397369202676
BMW;*;,Volkswagen;van;,Year,0.6053705642044601
BMW;*;,Volkswagen;crossover;,Year,0.8760802228297959
BMW;*;,Volkswagen;vagon;,Year,0.5665198840338311
BMW;*;,Volkswagen;other;,Year,0.5234750134588172
BMW;*;,Volkswagen;hatch;,Year,0.5451061208527722
BMW;*;,Mitsubishi;sedan;,Year,0.20407537153493
BMW;*;,Mitsubishi;van;,Year,0.05746105958803552
BMW;*;,Mitsubishi;crossover;,Year,0.5609651758325527
BMW;*;,Mitsubishi;vagon;,Year,0.016975399897845363
BMW;*;,Mitsubishi;other;,Year,0.7725086663249686
BMW;*;,Mitsubishi;hatch;,Year,-0.0350156878149064
Mercedes-Benz;*;,Audi;*;,Year,0.6762047762579626
Mercedes-Benz;*;,Toyota;*;,Year,0.8917988897789213
Mercedes-Benz;*;,Renault;*;,Year,0.46909345300511734
Mercedes-Benz;*;,Volkswagen;*;,Year,0.6744100341944123
Mercedes-Benz;*;,Mitsubishi;*;,Year,0.4592594050873652
Mercedes-Benz;*;,*;sedan;,Year,0.6388287541643115
Mercedes-Benz;*;,*;van;,Year,0.7603514613642626
Mercedes-Benz;*;,*;crossover;,Year,0.9930740857732826
Mercedes-Benz;*;,*;vagon;,Year,0.4054775441278301
Mercedes-Benz;*;,*;other;,Year,0.9085365186780747
Mercedes-Benz;*;,*;hatch;,Year,0.6750927889752432
Mercedes-Benz;*;,BMW;sedan;,Year,0.7168780586602057
Mercedes-Benz;*;,BMW;van;,Year,nan
Mercedes-Benz;*;,BMW;crossover;,Year,0.9854015306434933
Mercedes-Benz;*;,BMW;vagon;,Year,0.2111444285577245
Mercedes-Benz;*;,BMW;other;,Year,0.5399086306010873
Mercedes-Benz;*;,BMW;hatch;,Year,0.7261789816937196
Mercedes-Benz;*;,Mercedes-Benz;sedan;,Year,0.4403749149306203
Mercedes-Benz;*;,Mercedes-Benz;van;,Year,0.9428023465592014
Mercedes-Benz;*;,Mercedes-Benz;crossover;,Year,0.9318841388840529
Mercedes-Benz;*;,Mercedes-Benz;vagon;,Year,0.2755936998935143
Mercedes-Benz;*;,Mercedes-Benz;other;,Year,0.945448398180105
Mercedes-Benz;*;,Mercedes-Benz;hatch;,Year,0.43924660688128414
Mercedes-Benz;*;,Audi;sedan;,Year,0.633593173498628
Mercedes-Benz;*;,Audi;van;,Year,-0.05969847463164966
Mercedes-Benz;*;,Audi;crossover;,Year,0.6920072909866124
Mercedes-Benz;*;,Audi;vagon;,Year,0.1762628834954691
Mercedes-Benz;*;,Audi;other;,Year,0.2528827029089603
Mercedes-Benz;*;,Audi;hatch;,Year,0.5704341135242277
Mercedes-Benz;*;,Toyota;sedan;,Year,0.43679442702248744
Mercedes-Benz;*;,Toyota;van;,Year,0.8398393652039835
Mercedes-Benz;*;,Toyota;crossover;,Year,0.9509294130020337
Mercedes-Benz;*;,Toyota;vagon;,Year,0.3295118385804545
Mercedes-Benz;*;,Toyota;other;,Year,0.7235107212065561
Mercedes-Benz;*;,Toyota;hatch;,Year,0.5791918775052352
Mercedes-Benz;*;,Renault;sedan;,Year,0.6335542912181988
Mercedes-Benz;*;,Renault;van;,Year,0.25772142648720875
Mercedes-Benz;*;,Renault;crossover;,Year,0.9077962407628467
Mercedes-Benz;*;,Renault;vagon;,Year,0.3698061340571466
Mercedes-Benz;*;,Renault;other;,Year,0.25307014486110985
Mercedes-Benz;*;,Renault;hatch;,Year,0.4854574007023809
Mercedes-Benz;*;,Volkswagen;sedan;,Year,0.7512454033840519
Mercedes-Benz;*;,Volkswagen;van;,Year,0.4626534730033185
Mercedes-Benz;*;,Volkswagen;crossover;,Year,0.7870039117551481
Mercedes-Benz;*;,Volkswagen;vagon;,Year,0.42835672610229525
Mercedes-Benz;*;,Volkswagen;other;,Year,0.3048111067457886
Mercedes-Benz;*;,Volkswagen;hatch;,Year,0.3664830303096418
Mercedes-Benz;*;,Mitsubishi;sedan;,Year,0.15804591528737702
Mercedes-Benz;*;,Mitsubishi;van;,Year,0.05861880901183973
Mercedes-Benz;*;,Mitsubishi;crossover;,Year,0.5327221376344942
Mercedes-Benz;*;,Mitsubishi;vagon;,Year,-0.0023169612356320392
Mercedes-Benz;*;,Mitsubishi;other;,Year,0.7906233096689353
Mercedes-Benz;*;,Mitsubishi;hatch;,Year,-0.06251056917652406
Audi;*;,Toyota;*;,Year,0.8585083887437753
Audi;*;,Renault;*;,Year,0.7389044133562019
Audi;*;,Volkswagen;*;,Year,0.905891635960086
Audi;*;,Mitsubishi;*;,Year,0.5144449598993143
Audi;*;,*;sedan;,Year,0.8893659347816885
Audi;*;,*;van;,Year,0.8843690251409304
Audi;*;,*;crossover;,Year,0.6639895719404073
Audi;*;,*;vagon;,Year,0.8186822741873052
Audi;*;,*;other;,Year,0.7960219589606545
Audi;*;,*;hatch;,Year,0.9640240960795265
Audi;*;,BMW;sedan;,Year,0.8589370514642384
Audi;*;,BMW;van;,Year,nan
Audi;*;,BMW;crossover;,Year,0.6239509204371746
Audi;*;,BMW;vagon;,Year,0.5398629286806864
Audi;*;,BMW;other;,Year,0.7683773461088218
Audi;*;,BMW;hatch;,Year,0.6695478935381193
Audi;*;,Mercedes-Benz;sedan;,Year,0.7255523229281813
Audi;*;,Mercedes-Benz;van;,Year,0.7549794461664913
Audi;*;,Mercedes-Benz;crossover;,Year,0.44386195195425626
Audi;*;,Mercedes-Benz;vagon;,Year,0.7089360216907995
Audi;*;,Mercedes-Benz;other;,Year,0.552987942705767
Audi;*;,Mercedes-Benz;hatch;,Year,0.45077208497092913
Audi;*;,Audi;sedan;,Year,0.8439890145804188
Audi;*;,Audi;van;,Year,-0.06670091587371407
Audi;*;,Audi;crossover;,Year,0.9131582845616414
Audi;*;,Audi;vagon;,Year,0.6048228787141541
Audi;*;,Audi;other;,Year,0.6995837725973287
Audi;*;,Audi;hatch;,Year,0.681859467854837
Audi;*;,Toyota;sedan;,Year,0.6980048945051247
Audi;*;,Toyota;van;,Year,0.2559101645336886
Audi;*;,Toyota;crossover;,Year,0.8154350211520746
Audi;*;,Toyota;vagon;,Year,0.39166246659141846
Audi;*;,Toyota;other;,Year,0.6551522850282414
Audi;*;,Toyota;hatch;,Year,0.8258485599154505
Audi;*;,Renault;sedan;,Year,0.795476326096028
Audi;*;,Renault;van;,Year,0.6425462785517485
Audi;*;,Renault;crossover;,Year,0.4641074765861341
Audi;*;,Renault;vagon;,Year,0.6609528474658868
Audi;*;,Renault;other;,Year,0.5695465406012049
Audi;*;,Renault;hatch;,Year,0.7453441205296873
Audi;*;,Volkswagen;sedan;,Year,0.8389738058973535
Audi;*;,Volkswagen;van;,Year,0.8504402998847428
Audi;*;,Volkswagen;crossover;,Year,0.7605644828500985
Audi;*;,Volkswagen;vagon;,Year,0.6688311697683333
Audi;*;,Volkswagen;other;,Year,0.7164522976873351
Audi;*;,Volkswagen;hatch;,Year,0.8745385397631386
Audi;*;,Mitsubishi;sedan;,Year,0.39084203737176537
Audi;*;,Mitsubishi;van;,Year,0.06691499143337085
Audi;*;,Mitsubishi;crossover;,Year,0.5143227497924256
Audi;*;,Mitsubishi;vagon;,Year,0.09752053013176498
Audi;*;,Mitsubishi;other;,Year,0.6531997926579787
Audi;*;,Mitsubishi;hatch;,Year,0.07927009264147006
Toyota;*;,Renault;*;,Year,0.7122989282407887
Toyota;*;,Volkswagen;*;,Year,0.8693673268482566
Toyota;*;,Mitsubishi;*;,Year,0.719857292839529
Toyota;*;,*;sedan;,Year,0.8224102533460865
Toyota;*;,*;van;,Year,0.9163133151561642
Toyota;*;,*;crossover;,Year,0.9021777290545819
Toyota;*;,*;vagon;,Year,0.666851023665653
Toyota;*;,*;other;,Year,0.9575624391663388
Toyota;*;,*;hatch;,Year,0.8884722867802799
Toyota;*;,BMW;sedan;,Year,0.7822095794233781
Toyota;*;,BMW;van;,Year,nan
Toyota;*;,BMW;crossover;,Year,0.8523945935110733
Toyota;*;,BMW;vagon;,Year,0.4630257178385939
Toyota;*;,BMW;other;,Year,0.7796195288672504
Toyota;*;,BMW;hatch;,Year,0.8441648746523506
Toyota;*;,Mercedes-Benz;sedan;,Year,0.573848628216159
Toyota;*;,Mercedes-Benz;van;,Year,0.9161803107654011
Toyota;*;,Mercedes-Benz;crossover;,Year,0.738719474669828
Toyota;*;,Mercedes-Benz;vagon;,Year,0.4521351271987851
Toyota;*;,Mercedes-Benz;other;,Year,0.8368798278515615
Toyota;*;,Mercedes-Benz;hatch;,Year,0.4584557068338932
Toyota;*;,Audi;sedan;,Year,0.8284691144881356
Toyota;*;,Audi;van;,Year,-0.07886437338971095
Toyota;*;,Audi;crossover;,Year,0.80443922734452
Toyota;*;,Audi;vagon;,Year,0.32914085845193036
Toyota;*;,Audi;other;,Year,0.475119566931057
Toyota;*;,Audi;hatch;,Year,0.5877098385464625
Toyota;*;,Toyota;sedan;,Year,0.735319593034229
Toyota;*;,Toyota;van;,Year,0.5926865464081728
Toyota;*;,Toyota;crossover;,Year,0.9709481114601167
Toyota;*;,Toyota;vagon;,Year,0.4448465973216524
Toyota;*;,Toyota;other;,Year,0.7946907909058032
Toyota;*;,Toyota;hatch;,Year,0.834415030520135
Toyota;*;,Renault;sedan;,Year,0.8264656821888645
Toyota;*;,Renault;van;,Year,0.559003185812392
Toyota;*;,Renault;crossover;,Year,0.7112451077328511
Toyota;*;,Renault;vagon;,Year,0.6032105278168899
Toyota;*;,Renault;other;,Year,0.5505641225050713
Toyota;*;,Renault;hatch;,Year,0.6677008679165656
Toyota;*;,Volkswagen;sedan;,Year,0.871708796946748
Toyota;*;,Volkswagen;van;,Year,0.7314874272292706
Toyota;*;,Volkswagen;crossover;,Year,0.8691244618672187
Toyota;*;,Volkswagen;vagon;,Year,0.5923400810634819
Toyota;*;,Volkswagen;other;,Year,0.5342705386825338
Toyota;*;,Volkswagen;hatch;,Year,0.6490497141295378
Toyota;*;,Mitsubishi;sedan;,Year,0.46327147936038826
Toyota;*;,Mitsubishi;van;,Year,0.261853293244751
Toyota;*;,Mitsubishi;crossover;,Year,0.7636471127050816
Toyota;*;,Mitsubishi;vagon;,Year,0.09504148784409429
Toyota;*;,Mitsubishi;other;,Year,0.8676443246653323
Toyota;*;,Mitsubishi;hatch;,Year,0.05245761085107869
Renault;*;,Volkswagen;*;,Year,0.8860183454476408
Renault;*;,Mitsubishi;*;,Year,0.5108729271259742
Renault;*;,*;sedan;,Year,0.7798169867929307
Renault;*;,*;van;,Year,0.8606636256087407
Renault;*;,*;crossover;,Year,0.4607866520258396
Renault;*;,*;vagon;,Year,0.9083453811489649
Renault;*;,*;other;,Year,0.7386111970872636
Renault;*;,*;hatch;,Year,0.7936348494144045
Renault;*;,BMW;sedan;,Year,0.6811471923194791
Renault;*;,BMW;van;,Year,nan
Renault;*;,BMW;crossover;,Year,0.42715874677270393
Renault;*;,BMW;vagon;,Year,0.7660783755062055
Renault;*;,BMW;other;,Year,0.8913135501717723
Renault;*;,BMW;hatch;,Year,0.7591269535453475
Renault;*;,Mercedes-Benz;sedan;,Year,0.5916858781054622
Renault;*;,Mercedes-Benz;van;,Year,0.5998340282659878
Renault;*;,Mercedes-Benz;crossover;,Year,0.244509097776088
Renault;*;,Mercedes-Benz;vagon;,Year,0.3637242160957241
Renault;*;,Mercedes-Benz;other;,Year,0.45435358674134374
Renault;*;,Mercedes-Benz;hatch;,Year,0.07957991281315377
Renault;*;,Audi;sedan;,Year,0.8989897167282171
Renault;*;,Audi;van;,Year,-0.08203036928845318
Renault;*;,Audi;crossover;,Year,0.4641174181427179
Renault;*;,Audi;vagon;,Year,0.413002873820128
Renault;*;,Audi;other;,Year,0.618838770256321
Renault;*;,Audi;hatch;,Year,0.4928098344820504
Renault;*;,Toyota;sedan;,Year,0.5265411136252671
Renault;*;,Toyota;van;,Year,0.16280941349488864
Renault;*;,Toyota;crossover;,Year,0.7020378646148665
Renault;*;,Toyota;vagon;,Year,0.42343057678697893
Renault;*;,Toyota;other;,Year,0.46345724361516394
Renault;*;,Toyota;hatch;,Year,0.7833098626122517
Renault;*;,Renault;sedan;,Year,0.8856705259964519
Renault;*;,Renault;van;,Year,0.9435114639843788
Renault;*;,Renault;crossover;,Year,0.3727398520970165
Renault;*;,Renault;vagon;,Year,0.9471968446606507
Renault;*;,Renault;other;,Year,0.8703199721838066
Renault;*;,Renault;hatch;,Year,0.9230909268703239
Renault;*;,Volkswagen;sedan;,Year,0.8823243392963345
Renault;*;,Volkswagen;van;,Year,0.8193497273848734
Renault;*;,Volkswagen;crossover;,Year,0.6536051983822169
Renault;*;,Volkswagen;vagon;,Year,0.7024673926130892
Renault;*;,Volkswagen;other;,Year,0.8546281890919301
Renault;*;,Volkswagen;hatch;,Year,0.6745433033461263
Renault;*;,Mitsubishi;sedan;,Year,0.3742146771465365
Renault;*;,Mitsubishi;van;,Year,0.09925372678938396
Renault;*;,Mitsubishi;crossover;,Year,0.5296586387705773
Renault;*;,Mitsubishi;vagon;,Year,0.1529245363527511
Renault;*;,Mitsubishi;other;,Year,0.5059179988832561
Renault;*;,Mitsubishi;hatch;,Year,0.13615843807361575
Volkswagen;*;,Mitsubishi;*;,Year,0.5593062040561158
Volkswagen;*;,*;sedan;,Year,0.9409151059383936
Volkswagen;*;,*;van;,Year,0.9406598873123031
Volkswagen;*;,*;crossover;,Year,0.6551503142835912
Volkswagen;*;,*;vagon;,Year,0.8894162239728001
Volkswagen;*;,*;other;,Year,0.8275656392792227
Volkswagen;*;,*;hatch;,Year,0.9489799364372581
Volkswagen;*;,BMW;sedan;,Year,0.88128609024275
Volkswagen;*;,BMW;van;,Year,nan
Volkswagen;*;,BMW;crossover;,Year,0.6231290200755067
Volkswagen;*;,BMW;vagon;,Year,0.657044443882109
Volkswagen;*;,BMW;other;,Year,0.8679790874989703
Volkswagen;*;,BMW;hatch;,Year,0.7450930279450103
Volkswagen;*;,Mercedes-Benz;sedan;,Year,0.7754247423389246
Volkswagen;*;,Mercedes-Benz;van;,Year,0.7688189252106794
Volkswagen;*;,Mercedes-Benz;crossover;,Year,0.41522235777526106
Volkswagen;*;,Mercedes-Benz;vagon;,Year,0.5310873163237686
Volkswagen;*;,Mercedes-Benz;other;,Year,0.5767896573734692
Volkswagen;*;,Mercedes-Benz;hatch;,Year,0.37004498050394685
Volkswagen;*;,Audi;sedan;,Year,0.925279837011583
Volkswagen;*;,Audi;van;,Year,-0.07773013458910738
Volkswagen;*;,Audi;crossover;,Year,0.7529223008064524
Volkswagen;*;,Audi;vagon;,Year,0.4460931638568513
Volkswagen;*;,Audi;other;,Year,0.5800847979322936
Volkswagen;*;,Audi;hatch;,Year,0.6804326964645515
Volkswagen;*;,Toyota;sedan;,Year,0.6722500653215828
Volkswagen;*;,Toyota;van;,Year,0.2591782848724975
Volkswagen;*;,Toyota;crossover;,Year,0.851645120925622
Volkswagen;*;,Toyota;vagon;,Year,0.3473297380276825
Volkswagen;*;,Toyota;other;,Year,0.6128068809523951
Volkswagen;*;,Toyota;hatch;,Year,0.8210547950344591
Volkswagen;*;,Renault;sedan;,Year,0.9281233194642138
Volkswagen;*;,Renault;van;,Year,0.748450642716501
Volkswagen;*;,Renault;crossover;,Year,0.4745762745120652
Volkswagen;*;,Renault;vagon;,Year,0.8491502348459398
Volkswagen;*;,Renault;other;,Year,0.759397691568532
Volkswagen;*;,Renault;hatch;,Year,0.8665371749113457
Volkswagen;*;,Volkswagen;sedan;,Year,0.9610319448173672
Volkswagen;*;,Volkswagen;van;,Year,0.9088948727292876
Volkswagen;*;,Volkswagen;crossover;,Year,0.8394643299682952
Volkswagen;*;,Volkswagen;vagon;,Year,0.7961454922428577
Volkswagen;*;,Volkswagen;other;,Year,0.8128461725002424
Volkswagen;*;,Volkswagen;hatch;,Year,0.8198582310350611
Volkswagen;*;,Mitsubishi;sedan;,Year,0.34779820388154
Volkswagen;*;,Mitsubishi;van;,Year,0.12320694843636157
Volkswagen;*;,Mitsubishi;crossover;,Year,0.5996593397503069
Volkswagen;*;,Mitsubishi;vagon;,Year,0.08748309401306507
Volkswagen;*;,Mitsubishi;other;,Year,0.6939415032668607
Volkswagen;*;,Mitsubishi;hatch;,Year,0.0029194317563067743
Mitsubishi;*;,*;sedan;,Year,0.5886835576736551
Mitsubishi;*;,*;van;,Year,0.5776151224029814
Mitsubishi;*;,*;crossover;,Year,0.49859040865487797
Mitsubishi;*;,*;vagon;,Year,0.5236509928479406
Mitsubishi;*;,*;other;,Year,0.6212806801218336
Mitsubishi;*;,*;hatch;,Year,0.5683903783226074
Mitsubishi;*;,BMW;sedan;,Year,0.36530735189522895
Mitsubishi;*;,BMW;van;,Year,nan
Mitsubishi;*;,BMW;crossover;,Year,0.43540933812454263
Mitsubishi;*;,BMW;vagon;,Year,0.36726885588856895
Mitsubishi;*;,BMW;other;,Year,0.5937625208440533
Mitsubishi;*;,BMW;hatch;,Year,0.5639565996003809
Mitsubishi;*;,Mercedes-Benz;sedan;,Year,0.3748839801483583
Mitsubishi;*;,Mercedes-Benz;van;,Year,0.46743161626087126
Mitsubishi;*;,Mercedes-Benz;crossover;,Year,0.330264719762975
Mitsubishi;*;,Mercedes-Benz;vagon;,Year,0.30452894742308884
Mitsubishi;*;,Mercedes-Benz;other;,Year,0.48085708704073993
Mitsubishi;*;,Mercedes-Benz;hatch;,Year,0.29478065364588696
Mitsubishi;*;,Audi;sedan;,Year,0.532509370951202
Mitsubishi;*;,Audi;van;,Year,-0.05725676588498337
Mitsubishi;*;,Audi;crossover;,Year,0.4250567384974175
Mitsubishi;*;,Audi;vagon;,Year,0.246458245150819
Mitsubishi;*;,Audi;other;,Year,0.38997966065640693
Mitsubishi;*;,Audi;hatch;,Year,0.25134427397025694
Mitsubishi;*;,Toyota;sedan;,Year,0.8625241207803098
Mitsubishi;*;,Toyota;van;,Year,0.2604061671876766
Mitsubishi;*;,Toyota;crossover;,Year,0.5750515321712281
Mitsubishi;*;,Toyota;vagon;,Year,0.35917365951213887
Mitsubishi;*;,Toyota;other;,Year,0.5457019589745011
Mitsubishi;*;,Toyota;hatch;,Year,0.6329480462787492
Mitsubishi;*;,Renault;sedan;,Year,0.5977648041889336
Mitsubishi;*;,Renault;van;,Year,0.44099579976201647
Mitsubishi;*;,Renault;crossover;,Year,0.3168250519582368
Mitsubishi;*;,Renault;vagon;,Year,0.47644469126890054
Mitsubishi;*;,Renault;other;,Year,0.4243987687009876
Mitsubishi;*;,Renault;hatch;,Year,0.3657547873895612
Mitsubishi;*;,Volkswagen;sedan;,Year,0.49450550337906773
Mitsubishi;*;,Volkswagen;van;,Year,0.5431108722461288
Mitsubishi;*;,Volkswagen;crossover;,Year,0.5307351844401238
Mitsubishi;*;,Volkswagen;vagon;,Year,0.4567221789593901
Mitsubishi;*;,Volkswagen;other;,Year,0.36507514317964673
Mitsubishi;*;,Volkswagen;hatch;,Year,0.3986875689741511
Mitsubishi;*;,Mitsubishi;sedan;,Year,0.8848370187363926
Mitsubishi;*;,Mitsubishi;van;,Year,0.6804503221043667
Mitsubishi;*;,Mitsubishi;crossover;,Year,0.9774895503663549
Mitsubishi;*;,Mitsubishi;vagon;,Year,0.2739533927405892
Mitsubishi;*;,Mitsubishi;other;,Year,0.7585709728546265
Mitsubishi;*;,Mitsubishi;hatch;,Year,0.3139729316400942
*;sedan;,*;van;,Year,0.8184903204314146
*;sedan;,*;crossover;,Year,0.5987990708106852
*;sedan;,*;vagon;,Year,0.8392128378342666
*;sedan;,*;other;,Year,0.7719631888192205
*;sedan;,*;hatch;,Year,0.9184498764198696
*;sedan;,BMW;sedan;,Year,0.909163515948124
*;sedan;,BMW;van;,Year,nan
*;sedan;,BMW;crossover;,Year,0.6082634915376207
*;sedan;,BMW;vagon;,Year,0.6228621819731031
*;sedan;,BMW;other;,Year,0.8231589396904588
*;sedan;,BMW;hatch;,Year,0.5436231515284524
*;sedan;,Mercedes-Benz;sedan;,Year,0.9212644319272411
*;sedan;,Mercedes-Benz;van;,Year,0.6646104181514226
*;sedan;,Mercedes-Benz;crossover;,Year,0.3274358849039183
*;sedan;,Mercedes-Benz;vagon;,Year,0.5279084988530909
*;sedan;,Mercedes-Benz;other;,Year,0.5303324609772136
*;sedan;,Mercedes-Benz;hatch;,Year,0.46108683429246106
*;sedan;,Audi;sedan;,Year,0.8251570432172622
*;sedan;,Audi;van;,Year,-0.0789543025688907
*;sedan;,Audi;crossover;,Year,0.7370210026962601
*;sedan;,Audi;vagon;,Year,0.4405488266752244
*;sedan;,Audi;other;,Year,0.686386811401256
*;sedan;,Audi;hatch;,Year,0.7760268749576985
*;sedan;,Toyota;sedan;,Year,0.758785708588567
*;sedan;,Toyota;van;,Year,0.205368510971545
*;sedan;,Toyota;crossover;,Year,0.7946839209224468
*;sedan;,Toyota;vagon;,Year,0.24247830407979282
*;sedan;,Toyota;other;,Year,0.4371789969567589
*;sedan;,Toyota;hatch;,Year,0.6883085601204235
*;sedan;,Renault;sedan;,Year,0.9085434830211901
*;sedan;,Renault;van;,Year,0.6352227994787247
*;sedan;,Renault;crossover;,Year,0.41526410312391615
*;sedan;,Renault;vagon;,Year,0.778307244877426
*;sedan;,Renault;other;,Year,0.5857598438650335
*;sedan;,Renault;hatch;,Year,0.7930449750013355
*;sedan;,Volkswagen;sedan;,Year,0.8716049044077407
*;sedan;,Volkswagen;van;,Year,0.806458773595369
*;sedan;,Volkswagen;crossover;,Year,0.8348243789820099
*;sedan;,Volkswagen;vagon;,Year,0.7690291964969032
*;sedan;,Volkswagen;other;,Year,0.8278518876669353
*;sedan;,Volkswagen;hatch;,Year,0.8137850434257583
*;sedan;,Mitsubishi;sedan;,Year,0.41714117061237965
*;sedan;,Mitsubishi;van;,Year,0.15868535574376538
*;sedan;,Mitsubishi;crossover;,Year,0.6097615939290146
*;sedan;,Mitsubishi;vagon;,Year,0.12370669249405111
*;sedan;,Mitsubishi;other;,Year,0.675556224695394
*;sedan;,Mitsubishi;hatch;,Year,0.05422983757802829
*;van;,*;crossover;,Year,0.7631411767374429
*;van;,*;vagon;,Year,0.826549340817775
*;van;,*;other;,Year,0.8810553829388446
*;van;,*;hatch;,Year,0.9108600486561482
*;van;,BMW;sedan;,Year,0.8310003623778156
*;van;,BMW;van;,Year,nan
*;van;,BMW;crossover;,Year,0.6889665476617471
*;van;,BMW;vagon;,Year,0.5284919541731394
*;van;,BMW;other;,Year,0.8335879429672588
*;van;,BMW;hatch;,Year,0.8859715356766219
