Subspace,Breakdown,Sig,Impact,Type,Breakdown_value
Mitsubishi;*;1989,Body,0.45190209498905876,0.00011351964703177573,Point,hatch
Mitsubishi;*;2009,Body,0.5032659381428779,0.0030005640456711854,Point,crossover
Mitsubishi;*;1996,Body,0.4518804071425362,0.00015226860797098389,Point,sedan
Mitsubishi;*;2014,Body,0.45135140528976836,0.0011427241347040365,Point,crossover
Mitsubishi;*;2000,Body,0.45205589296214344,0.0004781917950300369,Point,crossover
Mitsubishi;*;2004,Body,0.4534573498481378,0.000805830302334488,Point,crossover
Mitsubishi;*;1987,Body,0.45192511090914267,3.085108355032496e-05,Point,sedan
Mitsubishi;*;1990,Body,0.45190209498905876,8.453196892789039e-05,Point,other
Mitsubishi;*;2005,Body,0.4522061276978636,0.0009174988843532442,Point,sedan
Mitsubishi;*;2002,Body,0.4519533852455193,0.00031960488514794645,Point,crossover
Mitsubishi;*;2015,Body,0.45155358800148093,0.0005886386741402002,Point,crossover
Mitsubishi;*;1992,Body,0.45191113693838847,7.279621674534678e-05,Point,van
Mitsubishi;*;1986,Body,0.4519004510009519,9.230644198257228e-05,Point,crossover
Mitsubishi;*;1993,Body,0.45191894591470205,7.89695185637668e-05,Point,sedan
*;sedan;1991,Brand,0.45278248669673016,0.0011303466799836462,Point,BMW
*;sedan;1999,Brand,0.45340269411897904,0.0027494115447047,Point,BMW
*;sedan;2003,Brand,0.46186102658894745,0.007086901125812508,Point,Mercedes-Benz
*;sedan;2007,Brand,0.46019896687751893,0.021735452191543343,Point,Mercedes-Benz
*;sedan;2011,Brand,0.48223649674429203,0.0420229149468689,Point,Mercedes-Benz
*;sedan;2016,Brand,0.4659217626529021,0.019821084457208607,Point,BMW
*;sedan;1997,Brand,0.45754948935458395,0.0034589988067955943,Point,BMW
*;sedan;2006,Brand,0.45335576184995496,0.011214356530109703,Point,Mercedes-Benz
*;sedan;2012,Brand,0.48659428842736385,0.030169866944666945,Point,Mercedes-Benz
*;sedan;1994,Brand,0.4523831853083934,0.0013407880910971228,Point,Mercedes-Benz
*;sedan;2008,Brand,0.46048724024914045,0.023211960369395056,Point,Toyota
*;sedan;2001,Brand,0.46397922655015233,0.0063570755529126005,Point,BMW
*;sedan;2013,Brand,0.47153524434578964,0.02108666624491343,Point,BMW
*;sedan;1998,Brand,0.45327183553529937,0.003276224647410049,Point,BMW
*;sedan;2010,Brand,0.46118542225064285,0.014552419089388023,Point,Mercedes-Benz
*;sedan;1989,Brand,0.452098422503576,0.0005472858817493447,Point,Volkswagen
*;sedan;2009,Brand,0.4566513302179367,0.00834882150692158,Point,Audi
*;sedan;1996,Brand,0.4535975754931679,0.0023540981005242562,Point,BMW
*;sedan;2014,Brand,0.47893799909478185,0.030989803596443984,Point,Mercedes-Benz
*;sedan;2000,Brand,0.47447158185476,0.005688888593881229,Point,Mercedes-Benz
*;sedan;2004,Brand,0.45778739009823666,0.007898432708387096,Point,BMW
*;sedan;1987,Brand,0.4519176494510594,0.0003228380787040205,Point,Audi
*;sedan;1990,Brand,0.45202044531301655,0.0005565412068144421,Point,BMW
*;sedan;2005,Brand,0.4528930494679476,0.007831757346618133,Point,BMW
*;sedan;1995,Brand,0.4556124933610264,0.00173736025948642,Point,BMW
*;sedan;2002,Brand,0.45321799845776867,0.004484328398373935,Point,BMW
*;sedan;2015,Brand,0.46274978556056756,0.024734925836517527,Point,Mercedes-Benz
*;sedan;1992,Brand,0.45291865477118043,0.0008255749958066959,Point,Audi
*;sedan;1988,Brand,0.45215789516863447,0.0005873676094979268,Point,BMW
*;sedan;1986,Brand,0.4520379825623384,0.000221868652460517,Point,Audi
*;sedan;1980,Brand,0.45193500163944145,2.3406717089631546e-05,Point,Volkswagen
*;sedan;1979,Brand,0.4519050541697295,6.836600114752011e-05,Point,Mercedes-Benz
*;sedan;1985,Brand,0.45336022021229594,0.0003504991602152419,Point,Mercedes-Benz
*;sedan;1993,Brand,0.4520443800490479,0.000969217640817009,Point,BMW
*;sedan;1969,Brand,0.4516579800225048,0.0004319028292711293,Point,Mercedes-Benz
*;sedan;1984,Brand,0.45192511090914267,3.085108355032496e-05,Point,Volkswagen
*;sedan;1978,Brand,0.4518815451970123,9.625538067701388e-05,Point,Mercedes-Benz
*;sedan;1983,Brand,0.4519259329092773,2.9617040208311962e-05,Point,Mercedes-Benz
*;van;1999,Brand,0.4524850480807582,0.001370997472109601,Point,Mercedes-Benz
*;van;2003,Brand,0.45419485316967945,0.001971964239236511,Point,Volkswagen
*;van;2007,Brand,0.45061325828875376,0.005377023011552717,Point,Mercedes-Benz
*;van;2011,Brand,0.4601440836649553,0.008330224473757444,Point,Volkswagen
*;van;2016,Brand,0.4529855390958224,0.012312743832217563,Point,Mercedes-Benz
*;van;1997,Brand,0.4534040236952033,0.0003220853122653926,Point,Volkswagen
*;van;2006,Brand,0.4567371492358028,0.004200634174478566,Point,Volkswagen
*;van;2012,Brand,0.4538129187787673,0.013208200357800105,Point,Renault
*;van;2008,Brand,0.4620825409753092,0.007238244201276982,Point,Volkswagen
*;van;2001,Brand,0.4613703323533642,0.00151044436975707,Point,Volkswagen
*;van;2013,Brand,0.4960273690193242,0.014913586554294969,Point,Volkswagen
*;van;1998,Brand,0.45216575140394977,0.0005824684574301353,Point,Mercedes-Benz
*;van;2010,Brand,0.45113753744620455,0.004609398691086952,Point,Volkswagen
*;van;2009,Brand,0.4537859735288706,0.00344910177919265,Point,Renault
*;van;1996,Brand,0.45178455191984246,0.0002998725321091586,Point,Mercedes-Benz
*;van;2014,Brand,0.4533896725224068,0.005219472698077918,Point,Mercedes-Benz
*;van;2000,Brand,0.4541489232025002,0.0012352527044881712,Point,Mercedes-Benz
*;van;2004,Brand,0.4544536774466531,0.0028018707271736725,Point,Volkswagen
*;van;2005,Brand,0.46394731870921624,0.004669200431440901,Point,Volkswagen
*;van;1995,Brand,0.4517426319870572,0.0003048087054772106,Point,Volkswagen
*;van;2002,Brand,0.45330940803001707,0.0022827333740556444,Point,Volkswagen
*;van;2015,Brand,0.46238703996605524,0.0036237829589369397,Point,Volkswagen
*;van;1992,Brand,0.45195506482834646,0.0001567235044356508,Point,Volkswagen
*;van;1988,Brand,0.45191236993341166,4.997875535152644e-05,Point,Volkswagen
*;van;1985,Brand,0.451936618929781,1.3574476762142983e-05,Point,Toyota
*;van;1993,Brand,0.4518799012192174,9.872346736103988e-05,Point,Volkswagen
*;crossover;1991,Brand,0.4518922310727902,8.02128172308449e-05,Point,Mitsubishi
*;crossover;1999,Brand,0.4517563996830245,0.0007404260052077991,Point,Toyota
*;crossover;2003,Brand,0.4561140526887102,0.0032578620824808956,Point,Toyota
*;crossover;2007,Brand,0.45341110125318107,0.019187411839388324,Point,Toyota
*;crossover;2011,Brand,0.4676696098559323,0.02635743812471883,Point,BMW
*;crossover;2016,Brand,0.5324067928582353,0.1306684871425424,Point,Mercedes-Benz
*;crossover;1997,Brand,0.45192959881363204,0.00037996194500580224,Point,Mercedes-Benz
*;crossover;2006,Brand,0.4585746705600746,0.009379321740102954,Point,Toyota
*;crossover;2012,Brand,0.47303345434980826,0.02353777249255333,Point,Toyota
*;crossover;1994,Brand,0.45174838567147446,0.0002961704020831196,Point,Toyota
*;crossover;2008,Brand,0.5061775718960413,0.035023248344903286,Point,Mitsubishi
*;crossover;2001,Brand,0.4519075297362942,0.0007651068720480591,Point,Toyota
*;crossover;2013,Brand,0.5135224370832474,0.04334286004591942,Point,Mercedes-Benz
*;crossover;1998,Brand,0.4518322344419836,0.00017028564076437366,Point,Mercedes-Benz
*;crossover;2010,Brand,0.4648898622954436,0.015990610221470233,Point,BMW
*;crossover;2009,Brand,0.4580538194002769,0.012008451080261648,Point,BMW
*;crossover;1996,Brand,0.45185935156641177,0.00014746817937055331,Point,Toyota
*;crossover;2014,Brand,0.4644083922953519,0.028708525159488574,Point,Toyota
*;crossover;2000,Brand,0.45307075696539756,0.0014751754110423384,Point,Toyota
*;crossover;2004,Brand,0.45301179359779065,0.004403745368140486,Point,Toyota
*;crossover;2005,Brand,0.45760820106176736,0.006023353211932025,Point,Toyota
*;crossover;2002,Brand,0.45240597366344837,0.0023514572477723486,Point,Mercedes-Benz
*;crossover;2015,Brand,0.4626259535594276,0.028294830639728846,Point,BMW
*;crossover;1986,Brand,0.4519004510009519,6.787238381071492e-05,Point,Mitsubishi
*;crossover;1993,Brand,0.45181003292603383,0.00020361715143214475,Point,Toyota
*;vagon;1991,Brand,0.45191853491548495,4.072343028642895e-05,Point,Volkswagen
*;vagon;1999,Brand,0.45233128789773924,0.0007428694110249848,Point,Audi
*;vagon;2003,Brand,0.4524355479384019,0.00211139879645056,Point,Audi
*;vagon;2007,Brand,0.4510941830225159,0.002674134900841907,Point,BMW
*;vagon;2011,Brand,0.4572833379585781,0.006313242333404299,Point,Volkswagen
*;vagon;2016,Brand,0.45165880080477094,0.0010433397137290146,Point,Volkswagen
*;vagon;1997,Brand,0.4524662941365225,0.00048373264963567523,Point,Mercedes-Benz
*;vagon;2006,Brand,0.45297032738600873,0.0022576822942127804,Point,Audi
*;vagon;2012,Brand,0.4607846242974175,0.006665981282285295,Point,Renault
*;vagon;1994,Brand,0.45222580567537873,0.00017338308955282627,Point,Volkswagen
*;vagon;2008,Brand,0.45330673593586723,0.003262650170647906,Point,Volkswagen
*;vagon;2001,Brand,0.45237143243750355,0.0009020733425780818,Point,Audi
*;vagon;2013,Brand,0.45309610073374196,0.004808437541720228,Point,Volkswagen
*;vagon;1998,Brand,0.45231158411391426,0.00040907302744388883,Point,Audi
*;vagon;2010,Brand,0.4523108983209623,0.004312944459035169,Point,Audi
*;vagon;1989,Brand,0.45190292520336617,6.41579133512558e-05,Point,Toyota
*;vagon;2009,Brand,0.45198008695383907,0.0023911440816514863,Point,Toyota
*;vagon;1996,Brand,0.45194799693150767,0.0005004045751862709,Point,Audi
*;vagon;2014,Brand,0.4525524500688468,0.0012239858887755925,Point,BMW
*;vagon;2000,Brand,0.452171232655739,0.0010057083024403333,Point,Audi
*;vagon;2004,Brand,0.4527994519645161,0.001401836215226506,Point,Audi
*;vagon;1987,Brand,0.45192511090914267,5.429790704857193e-05,Point,Mercedes-Benz
*;vagon;1990,Brand,0.4519242889092141,3.208512689233796e-05,Point,Volkswagen
*;vagon;2005,Brand,0.4529685357585693,0.001678977668975785,Point,Audi
*;vagon;1995,Brand,0.451906239672369,0.0003362768106985421,Point,Volkswagen
*;vagon;2002,Brand,0.45206361809424933,0.00111741390575935,Point,Audi
*;vagon;2015,Brand,0.4621759218157012,0.0017558490670494616,Point,BMW
*;vagon;1992,Brand,0.45192100091156073,5.368088537756543e-05,Point,Volkswagen
*;vagon;1988,Brand,0.4519066159606052,5.8617058745617425e-05,Point,Volkswagen
*;vagon;1986,Brand,0.45192757691016494,2.7148953524285966e-05,Point,Volkswagen
*;vagon;1993,Brand,0.45190867094973364,9.872346736103988e-05,Point,BMW
*;other;1991,Brand,0.45190867094973364,9.254091021755475e-05,Point,Mercedes-Benz
*;other;1999,Brand,0.4522393578615358,0.0010353623639489057,Point,Mercedes-Benz
*;other;2003,Brand,0.4515008266518259,0.0018695633227162724,Point,Mercedes-Benz
*;other;2007,Brand,0.4652937819585704,0.01037298577952524,Point,Mercedes-Benz
*;other;2011,Brand,0.4560865886833163,0.007453806892259812,Point,Volkswagen
*;other;2016,Brand,0.4458190788752555,0.023311229283913267,Point,Mercedes-Benz
*;other;1997,Brand,0.45201934635670726,0.0004658390211764868,Point,BMW
*;other;2006,Brand,0.4532081685035789,0.002553544185460397,Point,Volkswagen
*;other;2012,Brand,0.46317252527363895,0.015123324560703498,Point,Mercedes-Benz
*;other;1994,Brand,0.45207452536129467,0.00012895752924035834,Point,BMW
*;other;2008,Brand,0.45226362223243555,0.009857957790736116,Point,Mercedes-Benz
*;other;2001,Brand,0.4515584458125158,0.0014668579589171707,Point,Mercedes-Benz
*;other;2013,Brand,0.4518263110901036,0.00805745153343889,Point,Toyota
*;other;1998,Brand,0.45279968036595564,0.0007126600300125066,Point,BMW
*;other;2010,Brand,0.45382120058821884,0.005868480772509394,Point,Audi
*;other;1989,Brand,0.45193086491441314,2.221278015623397e-05,Point,Volkswagen
*;other;2009,Brand,0.4541410206515931,0.003758883679338173,Point,Mercedes-Benz
*;other;1996,Brand,0.45182318449078196,0.00018387245795993675,Point,Mercedes-Benz
*;other;2014,Brand,0.46082450667133723,0.006801948177708286,Point,Mercedes-Benz
*;other;2000,Brand,0.4517024561106461,0.001159099889852549,Point,Mercedes-Benz
*;other;2004,Brand,0.45273689887806035,0.0029264103812496247,Point,BMW
*;other;1987,Brand,0.4519337419208349,1.7893628459188478e-05,Point,Volkswagen
*;other;1990,Brand,0.45190209498905876,0.00010859581409714386,Point,Mitsubishi
*;other;2005,Brand,0.45501664614077497,0.003830063299305483,Point,Mercedes-Benz
*;other;1995,Brand,0.4519117709010898,0.00022212780156233972,Point,BMW
*;other;2002,Brand,0.4538351173339019,0.001196873956551567,Point,BMW
*;other;2015,Brand,0.4489158612596972,0.006922983148692921,Point,Mercedes-Benz
*;other;1988,Brand,0.45192264490997514,6.046812375863692e-05,Point,Toyota
*;other;1980,Brand,0.4518817342545116,9.597155070835089e-05,Point,Mercedes-Benz
*;other;1985,Brand,0.451910314941964,5.3063863706558934e-05,Point,BMW
*;other;1993,Brand,0.4518651054561982,0.00012093624751727384,Point,Volkswagen
*;other;1984,Brand,0.45193497492435997,1.604256344616898e-05,Point,Volkswagen
*;other;1983,Brand,0.45191524692360285,4.565960365448094e-05,Point,BMW
*;hatch;1991,Brand,0.45193828521695756,9.254091021755475e-05,Point,Renault
*;hatch;1999,Brand,0.4519453911770849,0.0002801154982035305,Point,Volkswagen
*;hatch;2003,Brand,0.45188203607515487,0.0004035321728382505,Point,Volkswagen
*;hatch;2007,Brand,0.453782249590156,0.0021922656566526716,Point,Volkswagen
*;hatch;2011,Brand,0.4522835516356626,0.002606904219569039,Point,Audi
*;hatch;2016,Brand,0.4524135293735365,0.0026449120140770344,Point,Toyota
*;hatch;1997,Brand,0.4519470385157457,0.0001487022227125663,Point,Volkswagen
*;hatch;2006,Brand,0.45209645748997185,0.0012710523018399683,Point,Toyota
*;hatch;2012,Brand,0.4540793626284303,0.004020630812608843,Point,Volkswagen
*;hatch;1994,Brand,0.45190360433178844,0.00019249842092060763,Point,Volkswagen
*;hatch;2008,Brand,0.4529871966208079,0.002744080477467204,Point,Toyota
*;hatch;2001,Brand,0.4520650409701704,0.0004971837220636169,Point,Volkswagen
*;hatch;2013,Brand,0.45306139316836413,0.004287004867986056,Point,Toyota
*;hatch;1998,Brand,0.45181538396256016,0.00019558352927564012,Point,Volkswagen
*;hatch;2010,Brand,0.45296386396408017,0.002143409880742377,Point,Volkswagen
*;hatch;1989,Brand,0.45188894310729977,0.0001505532877255858,Point,Volkswagen
*;hatch;2009,Brand,0.45268524212960104,0.0008138515840575725,Point,Renault
*;hatch;1996,Brand,0.45189462474086106,0.00031763041580072567,Point,Volkswagen
*;hatch;2014,Brand,0.4529940773751726,0.0038102013717157836,Point,Volkswagen
*;hatch;2000,Brand,0.4517882975285641,0.00046028582613742827,Point,Volkswagen
*;hatch;2004,Brand,0.4518272332285418,0.000626881677309183,Point,Volkswagen
*;hatch;1987,Brand,0.45188771012109163,0.00014482239044527744,Point,Volkswagen
*;hatch;1990,Brand,0.4519329199187425,1.9127671801201476e-05,Point,Mitsubishi
*;hatch;2005,Brand,0.4520368227742403,0.0008619792743960794,Point,Volkswagen
*;hatch;1995,Brand,0.4518782572422477,0.00013204263759539084,Point,Toyota
*;hatch;2002,Brand,0.45195908738158264,0.00040598791908885636,Point,Volkswagen
*;hatch;2015,Brand,0.45079203329678996,0.0027739042199353033,Point,Mercedes-Benz
*;hatch;1992,Brand,0.4518942860528973,9.809410525661324e-05,Point,Volkswagen
*;hatch;1988,Brand,0.45193086491441314,2.221278015623397e-05,Point,Renault
*;hatch;1986,Brand,0.451907437956102,5.738301540360443e-05,Point,Volkswagen
*;hatch;1985,Brand,0.45192757691016494,4.874471200951344e-05,Point,Volkswagen
*;hatch;1993,Brand,0.45182934930495866,0.00021348024284318363,Point,Volkswagen
*;hatch;1984,Brand,0.4519300511330546,2.343448306482684e-05,Point,Volkswagen
*;hatch;1982,Brand,0.4519296319124336,2.406384516925347e-05,Point,Volkswagen
*;*;*,Year,0.5475714440398296,1.0,Trend,0
BMW;*;*,Year,0.2289330923084396,0.19421955659525494,Trend,0
Mercedes-Benz;*;*,Year,0.20285632308960416,0.3218145261348547,Trend,0
Audi;*;*,Year,0.026341136196055312,0.10085118021047185,Trend,0
Toyota;*;*,Year,0.141187772597145,0.14580479026047818,Trend,0
Renault;*;*,Year,0.05081573887111022,0.04521556919192315,Trend,0
Volkswagen;*;*,Year,0.0985835119764953,0.14707011746504156,Trend,0
Mitsubishi;*;*,Year,0.03373176271368253,0.045024260141975574,Trend,0
*;sedan;*,Year,0.2503737449681268,0.3083444758479736,Trend,0
*;van;*,Year,0.06275482675460126,0.10015311126212664,Trend,0
*;crossover;*,Year,0.40568203857482166,0.3928616715493993,Trend,0
*;vagon;*,Year,0.07510951102748331,0.048001974270913045,Trend,0
*;other;*,Year,0.04799547318123966,0.11591366890250078,Trend,0
*;hatch;*,Year,0.12322930903193496,0.03472509816708658,Trend,0
BMW;sedan;*,Year,0.04372974709987408,0.07603711381698335,Trend,0
BMW;crossover;*,Year,0.31701906903675653,0.09060652259808254,Trend,0
BMW;vagon;*,Year,0.07749906572412986,0.007503415434608735,Trend,0
BMW;other;*,Year,0.09830071812113854,0.017282184664087877,Trend,0
BMW;hatch;*,Year,0.1861390891918915,0.002790320081492431,Trend,0
Mercedes-Benz;sedan;*,Year,0.015392576022615786,0.10338899034332158,Trend,0
Mercedes-Benz;van;*,Year,0.015058243394069337,0.03948989290218618,Trend,0
Mercedes-Benz;crossover;*,Year,0.1921656098038856,0.11711195954080898,Trend,0
Mercedes-Benz;vagon;*,Year,0.15535128128813297,0.0029430699663668,Trend,0
Mercedes-Benz;other;*,Year,0.01563776532759604,0.05472243029865782,Trend,0
Mercedes-Benz;hatch;*,Year,0.11285416714288088,0.004158183083513319,Trend,0
Audi;sedan;*,Year,0.1196551984607975,0.036549867937765795,Trend,0
Audi;van;*,Year,nan,3.702130026038995e-05,Trend,0
Audi;crossover;*,Year,0.056631068772430626,0.03524802008432589,Trend,0
Audi;vagon;*,Year,0.037122765665333075,0.012264391669395143,Trend,0
Audi;other;*,Year,0.08077871809241101,0.012220299300785019,Trend,0
Audi;hatch;*,Year,0.09703863186383768,0.004531579917939612,Trend,0
Toyota;sedan;*,Year,0.05773489025959575,0.034399151039586684,Trend,0
Toyota;van;*,Year,0.1300217312276968,0.002110831136513234,Trend,0
Toyota;crossover;*,Year,0.16074633471838246,0.08888795607826896,Trend,0
Toyota;vagon;*,Year,0.05475891605682278,0.002243185370052483,Trend,0
Toyota;other;*,Year,0.08254608643517733,0.010921382300282396,Trend,0
Toyota;hatch;*,Year,0.13110300813384998,0.007242284335774399,Trend,0
Renault;sedan;*,Year,0.12678930528419707,0.00512212247414787,Trend,0
Renault;van;*,Year,0.03482661847130928,0.0183179764751198,Trend,0
Renault;crossover;*,Year,0.10274920534371343,0.0032466867093799605,Trend,0
Renault;vagon;*,Year,0.04047005943608169,0.011170773574591161,Trend,0
Renault;other;*,Year,0.08274482227504172,0.003627285297345907,Trend,0
Renault;hatch;*,Year,0.1313214903886064,0.003730724661338449,Trend,0
Volkswagen;sedan;*,Year,0.07739316647561233,0.04074849654500492,Trend,0
Volkswagen;van;*,Year,0.06754771489627195,0.03965444739886157,Trend,0
Volkswagen;crossover;*,Year,0.031021446867459126,0.031034876412489337,Trend,0
Volkswagen;vagon;*,Year,0.08511847985333248,0.011116967557218716,Trend,0
Volkswagen;other;*,Year,0.09264922346415769,0.013359333645896436,Trend,0
Volkswagen;hatch;*,Year,0.15481457285664996,0.011155995905570556,Trend,0
Mitsubishi;sedan;*,Year,0.05310382704792156,0.012098733691163318,Trend,0
Mitsubishi;van;*,Year,0.039002293805644586,0.0005429420491854589,Trend,0
Mitsubishi;crossover;*,Year,0.03546184219526639,0.026725650126043655,Trend,0
Mitsubishi;vagon;*,Year,0.16565116106399996,0.0007601706986800071,Trend,0
Mitsubishi;other;*,Year,0.12131477789207493,0.0037807533954453275,Trend,0
Mitsubishi;hatch;*,Year,0.13910438068317554,0.0011160101814578101,Trend,0
