Subspace,Breackdown,Breackdown Top 1 Value,Measure,Predicted Measure,Error,Sig,Impact
*;other;1999,Brand,Mercedes-Benz,40550.0,76276.72675353462,-35726.72675353462,0.5477606421384642,0.0010353623639489057
*;other;2003,Brand,Mercedes-Benz,89900.0,35779.56221952189,54120.43778047811,0.5484991733481741,0.0018695633227162724
*;other;2007,Brand,Mercedes-Benz,285799.0,1906656.8558861401,-1620857.8558861401,0.5347062180414296,0.01037298577952524
*;other;2011,Brand,Volkswagen,195700.0,699149.7474987088,-503449.7474987088,0.5439134113166837,0.007453806892259812
*;other;2016,Brand,Mercedes-Benz,1518440.0,772390.6268367587,746049.3731632413,0.5541809211247445,0.023311229283913267
*;other;1997,Brand,BMW,15399.0,24362.001281775785,-8963.001281775785,0.5479806536432927,0.0004658390211764868
*;other;2006,Brand,Volkswagen,71750.0,225308.46344275292,-153558.46344275292,0.5467918314964211,0.002553544185460397
*;other;2012,Brand,Mercedes-Benz,448399.0,1812037.7002666804,-1363638.7002666804,0.536827474726361,0.015123324560703498
*;other;1994,Brand,BMW,5000.0,20675.526199930024,-15675.526199930024,0.5479254746387053,0.00012895752924035834
*;other;2008,Brand,Mercedes-Benz,388749.0,427427.30375017115,-38678.30375017115,0.5477363777675645,0.009857957790736116
*;other;2001,Brand,Mercedes-Benz,85676.0,38566.04135148957,47109.95864851043,0.5484415541874842,0.0014668579589171707
*;other;2013,Brand,Toyota,275983.0,261462.37652276942,14520.623477230576,0.5481736889098964,0.00805745153343889
*;other;1998,Brand,BMW,22000.0,125880.20504529517,-103880.20504529517,0.5472003196340444,0.0007126600300125066
*;other;2010,Brand,Audi,169800.0,397901.03944366216,-228101.03944366216,0.5461787994117812,0.005868480772509394
*;other;1989,Brand,Volkswagen,1800.0,-1,1801.0,0.5480691350855869,2.221278015623397e-05
*;other;2009,Brand,Mercedes-Benz,199699.0,466683.72874622984,-266984.72874622984,0.5458589793484069,0.003758883679338173
*;other;1996,Brand,Mercedes-Benz,14900.0,-1,14901.0,0.548176815509218,0.00018387245795993675
*;other;2014,Brand,Mercedes-Benz,156500.0,1235274.4571472602,-1078774.4571472602,0.5391754933286628,0.006801948177708286
*;other;2000,Brand,Mercedes-Benz,44950.0,15361.121338033769,29588.87866196623,0.5482975438893539,0.001159099889852549
*;other;2004,Brand,BMW,83640.0,179884.50120240464,-96244.50120240464,0.5472631011219397,0.0029264103812496247
*;other;1987,Brand,Volkswagen,1450.0,-1,1451.0,0.5480662580791651,1.7893628459188478e-05
*;other;1990,Brand,Mitsubishi,5300.0,-1,5301.0,0.5480979050109412,0.00010859581409714386
*;other;2005,Brand,Mercedes-Benz,109899.0,483323.76244294667,-373424.76244294667,0.544983353859225,0.003830063299305483
*;other;1995,Brand,BMW,8900.0,4776.124734567986,4123.875265432014,0.5480882290989102,0.00022212780156233972
*;other;2002,Brand,BMW,51188.0,280981.11148509645,-229793.11148509645,0.5461648826660981,0.001196873956551567
*;other;2015,Brand,Mercedes-Benz,444000.0,75238.60708941269,368761.3929105873,0.5510841387403028,0.006922983148692921
*;other;1988,Brand,Toyota,2800.0,-1,2801.0,0.5480773550900249,6.046812375863692e-05
*;other;1980,Brand,Mercedes-Benz,7777.0,-1,7778.0,0.5481182657454884,9.597155070835089e-05
*;other;1985,Brand,BMW,4300.0,-1,4301.0,0.548089685058036,5.3063863706558934e-05
*;other;1993,Brand,Volkswagen,9800.0,-1,9801.0,0.5481348945438018,0.00012093624751727384
*;other;1984,Brand,Volkswagen,1300.0,-1,1301.0,0.54806502507564,1.604256344616898e-05
*;other;1983,Brand,BMW,3700.0,-1,3701.0,0.5480847530763971,4.565960365448094e-05
*;hatch;1991,Brand,Renault,3100.0,2201.7105645970105,898.2894354029895,0.5480617147830424,9.254091021755475e-05
*;hatch;1999,Brand,Volkswagen,11099.0,11065.178156479502,33.82184352049808,0.5480546088229151,0.0002801154982035305
*;hatch;2003,Brand,Volkswagen,19250.0,11508.71832273033,7741.28167726967,0.5481179639248451,0.0004035321728382505
*;hatch;2007,Brand,Volkswagen,66400.0,289765.1330428605,-223365.13304286049,0.546217750409844,0.0021922656566526716
*;hatch;2011,Brand,Audi,103000.0,144102.54853019398,-41102.54853019398,0.5477164483643374,0.002606904219569039
*;hatch;2016,Brand,Toyota,56274.39,113187.28195351051,-56912.89195351051,0.5475864706264635,0.0026449120140770344
*;hatch;1997,Brand,Volkswagen,4300.0,4466.583022161649,-166.58302216164884,0.5480529614842543,0.0001487022227125663
*;hatch;2006,Brand,Toyota,28350.0,46693.537975938154,-18343.537975938154,0.5479035425100282,0.0012710523018399683
*;hatch;2012,Brand,Volkswagen,100760.53,360249.16493027296,-259488.63493027296,0.5459206373715697,0.004020630812608843
*;hatch;1994,Brand,Volkswagen,9099.0,3981.619576952215,5117.380423047785,0.5480963956682116,0.00019249842092060763
*;hatch;2008,Brand,Toyota,78700.0,205385.7332731279,-126685.7332731279,0.5470128033791921,0.002744080477467204
*;hatch;2001,Brand,Volkswagen,15050.0,29571.758208412983,-14521.758208412983,0.5479349590298296,0.0004971837220636169
*;hatch;2013,Brand,Toyota,118400.0,254109.08642975448,-135709.08642975448,0.5469386068316359,0.004287004867986056
*;hatch;1998,Brand,Volkswagen,15849.0,-1,15850.0,0.5481846160374398,0.00019558352927564012
*;hatch;2010,Brand,Volkswagen,51250.0,175098.1098442526,-123848.10984425261,0.5470361360359198,0.002143409880742377
*;hatch;1989,Brand,Volkswagen,6900.0,-1,6901.0,0.5481110568927002,0.0001505532877255858
*;hatch;2009,Brand,Renault,25250.0,115211.7192712844,-89961.7192712844,0.547314757870399,0.0008138515840575725
*;hatch;1996,Brand,Volkswagen,17000.0,10790.203299097651,6209.796700902349,0.5481053752591389,0.00031763041580072567
*;hatch;2014,Brand,Volkswagen,113558.5,241081.03904579717,-127522.53904579717,0.5470059226248274,0.0038102013717157836
*;hatch;2000,Brand,Volkswagen,28099.0,8953.68944751142,19145.31055248858,0.5482117024714359,0.00046028582613742827
*;hatch;2004,Brand,Volkswagen,28399.0,13990.562178655977,14408.437821344023,0.5481727667714582,0.000626881677309183
*;hatch;1987,Brand,Volkswagen,7050.0,-1,7051.0,0.5481122898789084,0.00014482239044527744
*;hatch;1990,Brand,Mitsubishi,1550.0,-1,1551.0,0.5480670800812575,1.9127671801201476e-05
*;hatch;2005,Brand,Volkswagen,27100.0,38189.01935485328,-11089.019354853277,0.5479631772257597,0.0008619792743960794
*;hatch;1995,Brand,Toyota,8200.0,-1,8201.0,0.5481217427577523,0.00013204263759539084
*;hatch;2002,Brand,Volkswagen,16699.0,18331.369236075258,-1632.3692360752575,0.5480409126184174,0.00040598791908885636
*;hatch;2015,Brand,Mercedes-Benz,140368.0,-1,140369.0,0.54920796670321,0.0027739042199353033
*;hatch;1992,Brand,Volkswagen,6250.0,-1,6251.0,0.5481057139471027,9.809410525661324e-05
*;hatch;1988,Brand,Renault,1800.0,-1,1801.0,0.5480691350855869,2.221278015623397e-05
*;hatch;1986,Brand,Volkswagen,4650.0,-1,4651.0,0.548092562043898,5.738301540360443e-05
*;hatch;1985,Brand,Volkswagen,2200.0,-1,2201.0,0.5480724230898351,4.874471200951344e-05
*;hatch;1993,Brand,Volkswagen,14150.0,-1,14151.0,0.5481706506950413,0.00021348024284318363
*;hatch;1984,Brand,Volkswagen,1899.0,-1,1900.0,0.5480699488669454,2.343448306482684e-05
*;hatch;1982,Brand,Volkswagen,1950.0,-1,1951.0,0.5480703680875664,2.406384516925347e-05
